title,genres,rating,scored_by,members,weighted_avg,norm_weighted_avg,norm_members,score
Love Stage Chotto ja Nakutte,"['Comedy', 'Romance', 'ShounenAi']",7.69,18198,33411,7.257213629802325,0.575028156526356,0.022340831056857104,0.29868449379160655
One Piece Episode of Luffy  Hand Island no Bouken,"['Action', 'Adventure', 'Comedy', 'SuperPower', 'Fantasy', 'Shounen']",7.8,15670,27939,7.272751188378619,0.5784729327399865,0.018568877106128253,0.29852090492305733
Princess Lover,"['Harem', 'Comedy', 'Ecchi', 'School']",6.96,71857,130020,6.954939118571098,0.5080119621118213,0.08893525708499374,0.2984736095984075
Maison Ikkoku,"['SliceofLife', 'Comedy', 'Drama', 'Romance', 'Seinen']",8.24,8210,30872,7.263045962026607,0.5763212219212532,0.020590649938271477,0.2984559359297624
Death March kara Hajimaru Isekai Kyousoukyoku,"['Adventure', 'Harem', 'Fantasy']",6.89,62411,145996,6.904327003888421,0.49679093224896764,0.09994781854640532,0.2983693753976865
Demichan wa Kataritai Demichan no Natsuyasumi,"['Comedy', 'Vampire', 'Fantasy', 'School']",7.59,21658,36694,7.242843466717324,0.571842199367248,0.024603865563480428,0.2982230324653642
Shingeki no Kyojin Movie 2 Jiyuu no Tsubasa,"['Action', 'SuperPower', 'Drama', 'Fantasy', 'Shounen']",7.76,13078,42837,7.222929438961989,0.56742713191683,0.028838352610141126,0.2981327422634856
Kino no Tabi The Beautiful World  Byouki no Kuni  For You,"['Adventure', 'Drama', 'Fantasy']",7.79,14921,31194,7.259070635647021,0.5754398666113716,0.02081261067879317,0.29812623864508236
Vandread The Second Stage,"['Action', 'Ecchi', 'Mecha', 'SciFi', 'Shounen', 'Space']",7.51,25344,40930,7.2279439122028375,0.568538872738861,0.02752382114375956,0.2980313469413102
Ginga Eiyuu Densetsu Waga Yuku wa Hoshi no Taikai,"['Action', 'Military', 'SciFi', 'Space']",8.03,11834,20201,7.291812676311965,0.5826989866535903,0.013234926142908252,0.29796695639824927
GantzO,"['Action', 'SciFi', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Ecchi', 'Seinen']",7.62,19762,36247,7.241378713631894,0.5715174542303105,0.024295739939215844,0.2979065970847632
Mahou Shoujo Lyrical Nanoha The Movie 1st,"['Action', 'Comedy', 'Drama', 'Magic', 'SuperPower']",8.0,11787,23429,7.281214606370119,0.5803493266946722,0.0154600481006847,0.29790468739767845
Gravitation,"['Comedy', 'Music', 'Romance', 'Shoujo', 'ShounenAi']",7.2,45222,78925,7.107898173731788,0.5419239639420745,0.053714499206249086,0.2978192315741618
Kingsglaive Final Fantasy XV,['Action'],7.65,19442,32605,7.251811257584877,0.5738304160177385,0.021785239886482937,0.29780782795211075
Koukaku Kidoutai Arise Ghost in the Shell  Border1 Ghost Pain,"['Mecha', 'Police', 'Psychological', 'SciFi']",7.57,20488,41073,7.224847667317657,0.5678524154244975,0.02762239377076143,0.2977374045976295
Toshokan Sensou,"['Action', 'Military', 'Comedy', 'Romance']",7.56,18674,46894,7.206172792610337,0.5637120761383463,0.031634920076900434,0.29767349810762334
Dragon Ball Z Movie 05 Tobikkiri no Saikyou tai Saikyou,"['Action', 'SciFi', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",7.21,47943,75058,7.117926844156153,0.5441473843824585,0.051048902362778974,0.2975981433726187
Love Hina Christmas Special Silent Eve,"['SliceofLife', 'Comedy', 'Romance']",7.41,30940,48348,7.200778571300576,0.5625161427381482,0.032637190004597756,0.297576666371373
Sekai Seifuku Bouryaku no Zvezda,"['Action', 'Comedy', 'Fantasy']",7.15,37345,91587,7.066212437307725,0.5326819692891711,0.062442657269869105,0.2975623132795201
Steamboy,"['Action', 'Military', 'SciFi', 'Adventure', 'Historical', 'Drama']",7.42,28023,50307,7.194536156945336,0.5611321595093182,0.03398756606261636,0.29755986278596724
"One Piece Movie 9 Episode of Chopper Plus  Fuyu ni Saku, Kiseki no Sakura","['Action', 'Adventure', 'Comedy', 'SuperPower', 'Fantasy', 'Shounen']",7.61,19957,36136,7.238572619143302,0.5708953251165225,0.02421922552245216,0.29755727531948734
Pingu in the City,"['SliceofLife', 'Comedy', 'Kids']",8.65,6238,21693,7.283342603319247,0.5808211172425268,0.014263390195263414,0.29754225371889514
Break Blade,"['Action', 'Military', 'Fantasy', 'Mecha', 'Shounen']",7.39,24187,60581,7.162103138014405,0.5539415515640029,0.041069630187212165,0.2975055908756076
Fatestay night Unlimited Blade Works 2nd Season  Sunny Day,"['Action', 'Supernatural', 'Magic', 'Fantasy']",7.48,25337,44207,7.212759681479603,0.5651724315723907,0.029782719735963224,0.297477575654177
Code Geass Boukoku no Akito 4  Nikushimi no Kioku kara,"['Action', 'Mecha', 'Military']",7.43,22733,56177,7.174248888429934,0.5566343421927662,0.038033869003182584,0.2973341055979744
Cencoroll,"['Action', 'SciFi']",7.3,32881,65223,7.1451639300388,0.5501860207046607,0.04426944930988821,0.29722773500727445
Yoru wa Mijikashi Arukeyo Otome,"['Comedy', 'Romance']",8.34,7585,25816,7.267605656644718,0.5773321354109604,0.017105452720638972,0.2972187940657997
Fullmetal Alchemist Brotherhood  4Koma Theater,"['Parody', 'Fantasy', 'Comedy', 'Military']",7.64,17443,38257,7.22886753593117,0.568743646032817,0.02568127126980155,0.2972124586513093
Oshiete Galkochan,"['SliceofLife', 'Comedy', 'School']",7.19,38472,82262,7.092005239793255,0.5384003987353896,0.05601475694264934,0.29720757783901947
Ai Yori Aoshi,"['Comedy', 'Drama', 'Harem', 'Romance', 'SliceofLife']",7.21,39120,77802,7.105228180455199,0.5413320093383585,0.052940393890702944,0.2971362016145307
Inferno Cop,"['Action', 'Police']",7.34,32647,57829,7.167245078291803,0.5550815526441284,0.03917262410672865,0.2971270883754285
Fullmetal Alchemist Premium Collection,"['Fantasy', 'Comedy', 'Shounen']",7.42,26789,50518,7.1891485520420915,0.5599376930088054,0.03413301238637437,0.29703535269758985
Seitokai no Ichizon Lv.2,"['Harem', 'Comedy', 'Parody', 'School']",7.45,24527,49030,7.193474746567705,0.5608968380330506,0.033107305610298975,0.29700207182167476
Boku wa Tomodachi ga Sukunai Relay Shousetsu wa Ketsumatsu ga Hanpanai,"['Harem', 'SliceofLife', 'Comedy', 'Romance', 'School']",7.2,44816,76536,7.107361439016883,0.5418049664194038,0.05206771594815493,0.2969363411837794
Macross Plus,"['Drama', 'Mecha', 'Military', 'Romance', 'SciFi', 'Space']",7.79,14762,28087,7.256939637950937,0.5749674107787048,0.01867089632847984,0.29681915355359234
Shingetsutan Tsukihime,"['Action', 'Horror', 'Mystery', 'Romance', 'SuperPower', 'Supernatural', 'Vampire']",7.04,51150,107990,7.007400814788467,0.5196430560426293,0.07374955797414641,0.29669630700838784
Naruto Movie 2 Dai Gekitotsu Maboroshi no Chiteiiseki Dattebayo,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Supernatural']",6.98,73879,119968,6.970008449261388,0.5113529292053545,0.08200622179392532,0.2966795754996399
Shakugan no Shana Movie,"['Action', 'Supernatural', 'Fantasy']",7.44,25032,48840,7.191053644354647,0.5603600641716131,0.03297633498700978,0.29666819957931145
Acchi Kocchi TV PlacePrincess,"['SliceofLife', 'Comedy', 'Romance', 'School', 'Seinen']",7.59,20331,35164,7.232647714321164,0.5695817357839958,0.023549207386467427,0.2965654715852316
"Kamisama Hajimemashita Kamisama, Shiawase ni Naru","['Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo']",8.2,9149,19547,7.279263032061105,0.5799166501756545,0.012784111471165439,0.29635038082341
Kiba,"['Adventure', 'Fantasy', 'Shounen']",7.4,23994,55859,7.166114829929781,0.554830969345995,0.03781466553894067,0.2963228174424678
Blood Lad Wagahai wa Neko de wa Nai,"['Action', 'Comedy', 'Demons', 'Seinen', 'Supernatural', 'Vampire']",7.28,35861,63915,7.14095053803318,0.5492518847213019,0.043367819966402585,0.29630985234385226
Hunter x Hunter Movie 2 The Last Mission,"['Action', 'Adventure', 'SuperPower', 'Shounen']",7.35,31047,55097,7.16785442735703,0.55521664923317,0.03728940440764399,0.296253026820407
Non Non Biyori Okinawa e Ikukoto ni Natta,"['Comedy', 'School', 'Seinen', 'SliceofLife']",7.64,18182,33057,7.235927662317786,0.5703089212543018,0.022096812106097236,0.2962028666801995
Lupin the Third Mine Fujiko to Iu Onna,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Samurai', 'Seinen']",7.82,12750,32117,7.238589183763611,0.5708989975988976,0.021448852180350687,0.29617392488962413
Rozen Maiden 2013,"['Action', 'Comedy', 'Drama', 'Magic', 'Seinen']",7.42,22572,54599,7.168621045915715,0.5553866134758094,0.03694612351081231,0.29616636849331085
Aa Megamisama Movie,"['Comedy', 'Magic', 'Romance', 'Seinen', 'Supernatural']",7.63,18564,32684,7.235207093336498,0.5701491664977978,0.021839696093008443,0.2959944312954031
Akuma no Riddle,"['Action', 'School', 'ShoujoAi']",6.78,80538,166903,6.81780201769914,0.4776077888454535,0.1143594123417065,0.29598360059358003
Asura Cryin 2,"['Action', 'Supernatural', 'Mecha']",7.41,26478,49508,7.182591499852252,0.5584839525576155,0.033436800125731796,0.29596037634167366
Shounen Onmyouji,"['Action', 'Magic', 'Fantasy', 'Supernatural', 'Demons', 'Historical', 'Shoujo']",7.68,14601,39370,7.214055088198576,0.5654596315356657,0.026448483394648267,0.29595405746515696
Dog Days,"['Action', 'Adventure', 'Magic', 'Fantasy']",7.25,36273,68233,7.124085127013344,0.5455127151195298,0.04634429971041706,0.29592850741497345
Gensoumaden Saiyuuki,"['Adventure', 'Comedy', 'Supernatural', 'Drama', 'Shounen']",7.68,14812,38248,7.216533756024728,0.5660091680620831,0.025675067398172064,0.2958421177301276
Dogs Bullets  Carnage,"['Action', 'Seinen']",7.42,25034,49433,7.181027181980508,0.5581371332701013,0.03338510119548606,0.2957611172327937
Ansatsu Kyoushitsu Deai no Jikan,"['Action', 'Comedy', 'School', 'Shounen']",7.46,22350,47692,7.186378562984692,0.5593235687002731,0.03218499669471506,0.2957542826974941
Over Drive,"['Shounen', 'Sports']",7.7,15469,32851,7.231758434910569,0.5693845768451673,0.021954812377688947,0.2956696946114281
Vandread,"['Action', 'Ecchi', 'Mecha', 'SciFi', 'Shounen', 'Space']",7.29,34033,61566,7.1424135131699655,0.549576235675642,0.04174860947110615,0.29566242257337405
Bokura wa Minna Kawaisou Hajimete no,"['SliceofLife', 'Comedy', 'Romance', 'School']",7.74,15471,27835,7.247128655605607,0.5727922531791636,0.018497187922854166,0.2956447205510089
Seikai no Monshou,"['Action', 'Military', 'SciFi', 'Space', 'Romance']",7.79,13083,32085,7.233346554274554,0.5697366730758975,0.021426793970112504,0.295581733523005
Deadman Wonderland Akai Knife Tsukai,"['Action', 'SciFi', 'Horror']",7.08,56091,95024,7.037109457072566,0.5262296522428627,0.06481184691326368,0.2955207495780632
Gintama Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,"['Action', 'SciFi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen']",8.17,9139,19711,7.2709262457846755,0.5780683312829435,0.012897159798636114,0.29548274554078985
Mushibugyou,"['Action', 'Historical', 'SuperPower', 'Ecchi', 'MartialArts', 'Samurai', 'Fantasy', 'Shounen']",7.44,20821,52740,7.168101166673588,0.5552713529193685,0.03566467935978802,0.29546801613957824
Highschool of the Dead Drifters of the Dead,"['Ecchi', 'Comedy', 'Supernatural']",6.75,114243,176180,6.7840020950091455,0.4701141295853244,0.12075422535356899,0.29543417746944667
Dareka no Manazashi,"['Drama', 'SliceofLife']",7.5,22541,40279,7.206505958781345,0.5637859412115134,0.02707507442922658,0.29543050782037
Hitorijime My Hero,"['Drama', 'Romance', 'School', 'ShounenAi', 'SliceofLife']",7.61,16117,41067,7.203759121625906,0.5631769498278727,0.027618257856341772,0.2953976038421072
Code Geass Hangyaku no Lelouch R2 Special Edition  Zero Requiem,"['Action', 'Mecha', 'Military', 'SuperPower']",7.92,10800,29396,7.237081532295792,0.5705647416159334,0.019573214991035405,0.2950689783034844
Nobunaga Concerto,"['Comedy', 'Historical', 'Romance', 'Shounen']",7.73,13813,34040,7.222421407511562,0.5673144980916629,0.02277441275185134,0.2950444554217571
Fatekaleid liner PrismaIllya Movie Sekka no Chikai,"['Action', 'Comedy', 'Fantasy', 'Magic']",8.06,8921,29610,7.236067005960823,0.5703398146320933,0.01972072927200324,0.29503027195204823
Mahou Sensei Negima,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Shounen', 'SuperPower', 'Supernatural']",7.08,45323,95677,7.030528138227123,0.5247705317187612,0.06526197226593655,0.2950162519923489
AKB0048,"['Music', 'SciFi']",7.5,19856,44551,7.188879852146051,0.559878120521536,0.030019845496023663,0.2949489830087798
Cardcaptor Sakura Clear Cardhen Prologue  Sakura to Futatsu no Kuma,"['Fantasy', 'Romance', 'Shoujo']",8.14,9175,20260,7.263788328328985,0.5764858092833975,0.013275595968034896,0.2948807026257162
Macross F Movie 1 Itsuwari no Utahime,"['Action', 'Mecha', 'Military', 'Music', 'Romance', 'SciFi', 'Space']",7.9,12092,23072,7.254418236305456,0.5744083998909446,0.015213961192715002,0.2948111805418298
Nichijou Nichijou no 0wa,"['Comedy', 'School', 'SliceofLife']",7.4,26723,47366,7.178490402474757,0.5575747130122641,0.031960278677913595,0.2947674958450889
City Hunter,"['Action', 'Comedy', 'Mystery', 'Shounen']",7.99,9887,27873,7.2390558275871655,0.5710024555222082,0.018523382047512006,0.2947629187848601
Koisuru Boukun,"['Comedy', 'Romance', 'Yaoi']",7.47,23961,40227,7.200317705164096,0.5624139657650531,0.027039229837589534,0.2947265978013213
Mahou Shoujo Ikusei Keikaku,"['Action', 'Supernatural', 'Magic', 'Thriller', 'Fantasy']",7.13,35918,87749,7.052424020419813,0.5296249889865146,0.05979705067942734,0.29471101983297093
Hidamari Sketch,"['SliceofLife', 'Comedy', 'School', 'Seinen']",7.48,17677,51660,7.164626614319481,0.5545010224170781,0.03492021476424943,0.2947106185906638
Saishuu Heiki Kanojo,"['Military', 'SciFi', 'Drama', 'Romance', 'School']",7.27,27968,67551,7.114877228895688,0.5434712651544349,0.04587418410471584,0.2946727246295754
Kuroko no Basket Mou Ikkai Yarimasen ka,"['Comedy', 'School', 'Shounen', 'Sports']",7.79,13587,26695,7.240645180069201,0.5713548251431051,0.01771136418311899,0.29453309466311206
Super Lovers 2,"['SliceofLife', 'Comedy', 'Drama', 'Romance', 'ShounenAi']",7.69,14511,34291,7.216676190089121,0.5660407466060751,0.022947431838407067,0.2944940892222411
Druaga no Tou The Sword of Uruk,"['Adventure', 'Fantasy']",7.33,29643,54914,7.152282553430688,0.5517642650867343,0.037163259017844404,0.29446376205228936
Saint Seiya Meiou Hades Elysionhen,"['Action', 'Fantasy', 'Shounen', 'SuperPower']",7.75,15216,24189,7.247789474089578,0.5729387608678673,0.015983930593841487,0.2944613457308544
Bartender,"['Drama', 'Seinen', 'SliceofLife']",7.46,17084,54506,7.152019453496408,0.5517059341468398,0.0368820168373076,0.2942939754920737
Pokemon XY,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",7.43,22232,48143,7.171527565631698,0.5560310075054702,0.03249587959525941,0.2942634435503648
Pokemon Movie 10 Dialga vs. Palkia vs. Darkrai,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",7.33,32464,51454,7.161029485655296,0.553703515962064,0.034778215035841144,0.29424086549895256
Abenobashi MahouShoutengai,"['Comedy', 'Parody', 'Ecchi', 'Fantasy']",7.35,24331,57249,7.142982323348543,0.5497023445339684,0.03877281904616163,0.294237581790065
H2O Footprints in the Sand,"['Harem', 'Romance', 'School']",7.19,37702,73937,7.090798990406976,0.5381329655235916,0.050276175685372716,0.29420457060448213
High School Fleet,"['Action', 'Military', 'School']",7.33,24582,59762,7.134088105111766,0.5477304394067601,0.040505077868928735,0.29411775863784445
Pokemon Movie 05 Mizu no Miyako no Mamorigami Latias to Latios,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']",7.29,35531,55535,7.1460748719133145,0.5503879823504316,0.03759132616027909,0.29398965425535534
Yumeiro Ptissire SP Professional,"['SliceofLife', 'Shoujo']",7.77,14168,24770,7.241563041853093,0.5715583209770885,0.01638442497347845,0.2939713729752835
Yuri on Ice Yuri Plisetsky GPF in Barcelona EX  Welcome to The Madness,"['Music', 'Sports']",8.12,8552,24498,7.242326360329421,0.5717275535703412,0.016196930186453917,0.2939622418783976
Macross F Movie 2 Sayonara no Tsubasa,"['Action', 'Mecha', 'Military', 'Music', 'Romance', 'SciFi', 'Space']",8.03,10130,20143,7.255855212242685,0.5747269866562861,0.01319494563685155,0.2939609661465688
ZombieLoan,"['Action', 'Horror', 'Shounen', 'Supernatural']",7.01,50057,106397,6.986878089816952,0.5150930365222766,0.07265147269572698,0.2938722546090018
Freezing Vibration,"['Action', 'Military', 'SciFi', 'Harem', 'Drama', 'Romance', 'Ecchi', 'MartialArts', 'Seinen']",7.02,54921,103720,6.995172541727246,0.516931969614975,0.0708061655454892,0.2938690675802321
Prince of Stride Alternative,"['Sports', 'Drama', 'School']",7.02,45853,104266,6.991988399802504,0.516226024964191,0.07118253375767816,0.2937042793609346
Zan Sayonara Zetsubou Sensei Bangaichi,"['Comedy', 'Parody', 'School']",7.88,11214,26856,7.2324835498532165,0.5695453394704095,0.017822344553379835,0.2936838420118947
Strike the Blood II,"['Action', 'Supernatural', 'Ecchi', 'Vampire', 'Fantasy']",7.27,22103,70819,7.095501418494992,0.5391755239374094,0.048126878825290015,0.2936512013813497
Magic Knight Rayearth,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Mecha', 'Romance', 'Shoujo']",7.52,18736,40565,7.189482433450248,0.5600117166546275,0.027272219683230316,0.2936419681689289
Jungle wa Itsumo Hare nochi Guu,"['SliceofLife', 'Comedy', 'School']",7.94,10516,25033,7.237544410111797,0.5706673645912586,0.016565715888873494,0.293616540240066
Amanchu,"['Comedy', 'School', 'Shounen', 'SliceofLife']",7.35,20923,60358,7.12756969288427,0.5462852656826092,0.040915912034614844,0.293600588858612
Sankarea Wagahai mo... Zombie de Aru...,"['Comedy', 'Horror', 'Supernatural', 'Romance', 'Ecchi', 'Shounen']",7.36,28156,48791,7.163232069863079,0.554191842982698,0.032942558352582564,0.29356720066764025
Koukaku Kidoutai Arise Ghost in the Shell  Border2 Ghost Whispers,"['Mecha', 'Police', 'Psychological', 'SciFi']",7.62,16680,32660,7.21328218119233,0.565288273103941,0.02182315243532981,0.29355571276963544
Mobile Suit Gundam Chars Counterattack,"['Military', 'SciFi', 'Space', 'Drama', 'Mecha']",7.77,13934,24100,7.2383749427816095,0.5708514990015372,0.015922581196616548,0.2933870400990769
Heisei Tanuki Gassen Ponpoko,['Kids'],7.4,25828,44420,7.174578596882334,0.5567074406675803,0.02992954469786111,0.2933184926827207
Pokemon Diamond  Pearl,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",7.23,36197,64479,7.112070071445917,0.5428489003753478,0.043756595921850515,0.2933027481485992
Sekaiichi Hatsukoi Valentinehen,"['Romance', 'Comedy', 'ShounenAi']",8.1,9083,19805,7.250706588018224,0.5735855037023034,0.01296195579121077,0.2932737297467571
Ayakashi Japanese Classic Horror,"['Mystery', 'Historical', 'Horror', 'Fantasy']",7.55,16087,42462,7.179884516690996,0.5578837970596455,0.02857985795891245,0.293231827509279
Gabriel DropOut Specials,"['Comedy', 'Demons', 'Supernatural', 'School', 'Shounen']",7.77,13470,25698,7.23193809869256,0.5694244094559096,0.01702411307038568,0.2932242612631476
Kimi no Iru Machi,"['Drama', 'Romance', 'SliceofLife']",7.11,37012,86754,7.041830302593682,0.5272762939195141,0.059111178204833914,0.293193736062174
